time,level
2025-03-03 08:21:00,light
2025-03-03 08:21:00,light
2025-03-03 08:22:00,light
2025-03-03 08:22:00,light
2025-03-03 08:23:00,light
2025-03-03 08:23:00,light
2025-03-03 08:24:00,light
2025-03-03 08:24:00,light
2025-03-03 08:25:00,light
2025-03-03 08:25:00,light
2025-03-03 08:26:00,light
2025-03-03 08:26:00,light
2025-03-03 08:27:00,light
2025-03-03 08:27:00,light
2025-03-03 08:28:00,light
2025-03-03 08:28:00,light
2025-03-03 08:29:00,light
2025-03-03 08:29:00,light
2025-03-03 08:30:00,light
2025-03-03 08:30:00,light
2025-03-03 08:31:30,rem
2025-03-03 08:31:30,rem
2025-03-03 08:32:30,rem
2025-03-03 08:32:30,rem
2025-03-03 08:33:30,rem
2025-03-03 08:33:30,rem
2025-03-03 08:34:30,rem
2025-03-03 08:34:30,rem
2025-03-03 08:35:30,rem
2025-03-03 08:35:30,rem
2025-03-03 08:36:30,rem
2025-03-03 08:36:30,rem
2025-03-03 08:37:30,rem
2025-03-03 08:37:30,rem
2025-03-03 08:38:30,rem
2025-03-03 08:38:30,rem
2025-03-03 08:39:30,rem
2025-03-03 08:39:30,rem
2025-03-03 08:40:30,rem
2025-03-03 08:40:30,rem
2025-03-03 08:41:30,rem
2025-03-03 08:41:30,rem
2025-03-03 08:42:30,rem
2025-03-03 08:42:30,rem
2025-03-03 08:43:30,rem
2025-03-03 08:43:30,rem
2025-03-03 08:44:30,rem
2025-03-03 08:44:30,rem
2025-03-03 08:45:30,rem
2025-03-03 08:45:30,rem
2025-03-03 08:46:30,rem
2025-03-03 08:46:30,rem
2025-03-03 08:47:30,rem
2025-03-03 08:47:30,rem
2025-03-03 08:49:00,light
2025-03-03 08:49:00,light
2025-03-03 08:50:00,light
2025-03-03 08:50:00,light
2025-03-03 08:51:00,light
2025-03-03 08:51:00,light
2025-03-03 08:52:00,light
2025-03-03 08:52:00,light
2025-03-03 08:53:00,light
2025-03-03 08:53:00,light
2025-03-03 08:54:00,light
2025-03-03 08:54:00,light
2025-03-03 08:55:00,light
2025-03-03 08:55:00,light
2025-03-03 08:56:00,light
2025-03-03 08:56:00,light
2025-03-03 08:57:30,rem
2025-03-03 08:57:30,rem
2025-03-03 08:58:30,rem
2025-03-03 08:58:30,rem
2025-03-03 08:59:30,rem
2025-03-03 08:59:30,rem
2025-03-03 09:00:30,rem
2025-03-03 09:00:30,rem
2025-03-03 09:01:30,rem
2025-03-03 09:01:30,rem
2025-03-03 09:02:30,rem
2025-03-03 09:02:30,rem
2025-03-03 09:03:30,rem
2025-03-03 09:03:30,rem
2025-03-03 09:05:00,light
2025-03-03 09:05:00,light
2025-03-03 09:06:00,light
2025-03-03 09:06:00,light
2025-03-03 09:07:00,light
2025-03-03 09:07:00,light
2025-03-03 09:08:00,light
2025-03-03 09:08:00,light
2025-03-03 09:09:30,rem
2025-03-03 09:09:30,rem
2025-03-03 09:10:30,rem
2025-03-03 09:10:30,rem
2025-03-03 09:11:30,rem
2025-03-03 09:11:30,rem
2025-03-03 09:12:30,rem
2025-03-03 09:12:30,rem
2025-03-03 09:13:30,rem
2025-03-03 09:13:30,rem
2025-03-03 09:14:30,rem
2025-03-03 09:14:30,rem
2025-03-03 09:15:30,rem
2025-03-03 09:15:30,rem
2025-03-03 09:16:30,rem
2025-03-03 09:16:30,rem
2025-03-03 09:17:30,rem
2025-03-03 09:17:30,rem
2025-03-03 09:18:30,rem
2025-03-03 09:18:30,rem
2025-03-03 09:19:30,rem
2025-03-03 09:19:30,rem
2025-03-03 09:20:30,rem
2025-03-03 09:20:30,rem
2025-03-03 09:21:30,rem
2025-03-03 09:21:30,rem
2025-03-03 09:22:30,rem
2025-03-03 09:22:30,rem
2025-03-03 09:23:30,rem
2025-03-03 09:23:30,rem
2025-03-03 09:24:30,rem
2025-03-03 09:24:30,rem
2025-03-03 09:25:30,light
2025-03-03 09:25:30,light
2025-03-03 09:26:30,light
2025-03-03 09:26:30,light
2025-03-03 09:27:30,light
2025-03-03 09:27:30,light
2025-03-03 09:28:30,light
2025-03-03 09:28:30,light
2025-03-03 09:29:30,light
2025-03-03 09:29:30,light
2025-03-03 09:30:30,light
2025-03-03 09:30:30,light
2025-03-03 09:31:30,light
2025-03-03 09:31:30,light
2025-03-03 09:32:30,light
2025-03-03 09:32:30,light
2025-03-03 09:33:30,light
2025-03-03 09:33:30,light
2025-03-03 09:34:30,light
2025-03-03 09:34:30,light
2025-03-03 09:35:30,light
2025-03-03 09:35:30,light
2025-03-03 09:36:30,light
2025-03-03 09:36:30,light
2025-03-03 09:37:30,light
2025-03-03 09:37:30,light
2025-03-03 09:38:30,light
2025-03-03 09:38:30,light
2025-03-03 09:39:30,light
2025-03-03 09:39:30,light
2025-03-03 09:40:30,light
2025-03-03 09:40:30,light
2025-03-03 09:41:30,light
2025-03-03 09:41:30,light
2025-03-03 09:42:30,light
2025-03-03 09:42:30,light
2025-03-03 09:43:30,light
2025-03-03 09:43:30,light
2025-03-03 09:44:30,light
2025-03-03 09:44:30,light
2025-03-03 09:45:30,light
2025-03-03 09:45:30,light
2025-03-03 09:46:30,light
2025-03-03 09:46:30,light
2025-03-03 09:47:30,light
2025-03-03 09:47:30,light
2025-03-03 09:48:30,light
2025-03-03 09:48:30,light
2025-03-03 09:49:30,light
2025-03-03 09:49:30,light
2025-03-03 09:50:30,light
2025-03-03 09:50:30,light
2025-03-03 09:51:30,light
2025-03-03 09:51:30,light
2025-03-03 09:52:30,light
2025-03-03 09:52:30,light
2025-03-03 09:53:30,light
2025-03-03 09:53:30,light
2025-03-03 09:54:30,light
2025-03-03 09:54:30,light
2025-03-03 09:55:30,light
2025-03-03 09:55:30,light
2025-03-03 09:56:30,light
2025-03-03 09:56:30,light
2025-03-03 09:57:30,light
2025-03-03 09:57:30,light
2025-03-03 09:58:30,light
2025-03-03 09:58:30,light
2025-03-03 09:59:30,light
2025-03-03 09:59:30,light
2025-03-03 10:00:30,light
2025-03-03 10:00:30,light
2025-03-03 10:01:30,light
2025-03-03 10:01:30,light
2025-03-03 10:02:30,light
2025-03-03 10:02:30,light
2025-03-03 10:03:30,light
2025-03-03 10:03:30,light
2025-03-03 10:04:30,light
2025-03-03 10:04:30,light
2025-03-03 10:05:30,light
2025-03-03 10:05:30,light
2025-03-03 10:06:30,light
2025-03-03 10:06:30,light
2025-03-03 10:07:30,deep
2025-03-03 10:07:30,deep
2025-03-03 10:08:30,deep
2025-03-03 10:08:30,deep
2025-03-03 10:09:30,deep
2025-03-03 10:09:30,deep
2025-03-03 10:10:30,deep
2025-03-03 10:10:30,deep
2025-03-03 10:11:30,deep
2025-03-03 10:11:30,deep
2025-03-03 10:12:30,deep
2025-03-03 10:12:30,deep
2025-03-03 10:13:30,deep
2025-03-03 10:13:30,deep
2025-03-03 10:14:30,deep
2025-03-03 10:14:30,deep
2025-03-03 10:15:30,deep
2025-03-03 10:15:30,deep
2025-03-03 10:16:30,deep
2025-03-03 10:16:30,deep
2025-03-03 10:17:30,deep
2025-03-03 10:17:30,deep
2025-03-03 10:18:30,deep
2025-03-03 10:18:30,deep
2025-03-03 10:19:30,deep
2025-03-03 10:19:30,deep
2025-03-03 10:20:30,deep
2025-03-03 10:20:30,deep
2025-03-03 10:21:30,deep
2025-03-03 10:21:30,deep
2025-03-03 10:22:30,deep
2025-03-03 10:22:30,deep
2025-03-03 10:23:30,deep
2025-03-03 10:23:30,deep
2025-03-03 10:24:30,deep
2025-03-03 10:24:30,deep
2025-03-03 10:25:30,deep
2025-03-03 10:25:30,deep
2025-03-03 10:26:30,deep
2025-03-03 10:26:30,deep
2025-03-03 10:27:30,deep
2025-03-03 10:27:30,deep
2025-03-03 10:28:30,deep
2025-03-03 10:28:30,deep
2025-03-03 10:29:30,deep
2025-03-03 10:29:30,deep
2025-03-03 10:30:30,deep
2025-03-03 10:30:30,deep
2025-03-03 10:31:30,deep
2025-03-03 10:31:30,deep
2025-03-03 10:32:30,deep
2025-03-03 10:32:30,deep
2025-03-03 10:33:30,deep
2025-03-03 10:33:30,deep
2025-03-03 10:34:30,deep
2025-03-03 10:34:30,deep
2025-03-03 10:35:30,deep
2025-03-03 10:35:30,deep
2025-03-03 10:36:30,deep
2025-03-03 10:36:30,deep
2025-03-03 10:37:30,deep
2025-03-03 10:37:30,deep
2025-03-03 10:38:30,deep
2025-03-03 10:38:30,deep
2025-03-03 10:39:30,deep
2025-03-03 10:39:30,deep
2025-03-03 10:41:00,light
2025-03-03 10:41:00,light
2025-03-03 10:42:00,light
2025-03-03 10:42:00,light
2025-03-03 10:43:00,light
2025-03-03 10:43:00,light
2025-03-03 10:44:00,light
2025-03-03 10:44:00,light
2025-03-03 10:45:00,light
2025-03-03 10:45:00,light
2025-03-03 10:46:00,rem
2025-03-03 10:46:00,rem
2025-03-03 10:47:00,rem
2025-03-03 10:47:00,rem
2025-03-03 10:48:00,rem
2025-03-03 10:48:00,rem
2025-03-03 10:49:00,rem
2025-03-03 10:49:00,rem
2025-03-03 10:50:00,rem
2025-03-03 10:50:00,rem
2025-03-03 10:51:00,light
2025-03-03 10:51:00,light
2025-03-03 10:52:00,light
2025-03-03 10:52:00,light
2025-03-03 10:53:00,light
2025-03-03 10:53:00,light
2025-03-03 10:54:00,light
2025-03-03 10:54:00,light
2025-03-03 10:55:00,light
2025-03-03 10:55:00,light
2025-03-03 10:56:00,light
2025-03-03 10:56:00,light
2025-03-03 10:57:00,light
2025-03-03 10:57:00,light
2025-03-03 10:58:00,light
2025-03-03 10:58:00,light
2025-03-03 10:59:30,rem
2025-03-03 10:59:30,rem
2025-03-03 11:00:30,rem
2025-03-03 11:00:30,rem
2025-03-03 11:01:30,rem
2025-03-03 11:01:30,rem
2025-03-03 11:02:30,rem
2025-03-03 11:02:30,rem
2025-03-03 11:03:30,rem
2025-03-03 11:03:30,rem
2025-03-03 11:04:30,rem
2025-03-03 11:04:30,rem
2025-03-03 11:05:30,rem
2025-03-03 11:05:30,rem
2025-03-03 11:06:30,rem
2025-03-03 11:06:30,rem
2025-03-03 11:07:30,light
2025-03-03 11:07:30,light
2025-03-03 11:08:30,light
2025-03-03 11:08:30,light
2025-03-03 11:09:30,light
2025-03-03 11:09:30,light
2025-03-03 11:10:30,light
2025-03-03 11:10:30,light
2025-03-03 11:11:30,light
2025-03-03 11:11:30,light
2025-03-03 11:12:30,rem
2025-03-03 11:12:30,rem
2025-03-03 11:13:30,rem
2025-03-03 11:13:30,rem
2025-03-03 11:14:30,rem
2025-03-03 11:14:30,rem
2025-03-03 11:15:30,rem
2025-03-03 11:15:30,rem
2025-03-03 11:16:30,rem
2025-03-03 11:16:30,rem
2025-03-03 11:17:30,rem
2025-03-03 11:17:30,rem
2025-03-03 11:18:30,rem
2025-03-03 11:18:30,rem
2025-03-03 11:19:30,rem
2025-03-03 11:19:30,rem
2025-03-03 11:20:30,rem
2025-03-03 11:20:30,rem
2025-03-03 11:21:30,rem
2025-03-03 11:21:30,rem
2025-03-03 11:22:30,rem
2025-03-03 11:22:30,rem
2025-03-03 11:23:30,rem
2025-03-03 11:23:30,rem
2025-03-03 11:24:30,rem
2025-03-03 11:24:30,rem
2025-03-03 11:25:30,rem
2025-03-03 11:25:30,rem
2025-03-03 11:27:00,wake
2025-03-03 11:27:00,wake
2025-03-03 11:28:00,wake
2025-03-03 11:28:00,wake
2025-03-03 11:29:00,wake
2025-03-03 11:29:00,wake
2025-03-03 11:30:00,wake
2025-03-03 11:30:00,wake
2025-03-03 11:31:00,wake
2025-03-03 11:31:00,wake
2025-03-03 11:32:00,wake
2025-03-03 11:32:00,wake
2025-03-03 11:33:00,wake
2025-03-03 11:33:00,wake
2025-03-03 11:34:00,wake
2025-03-03 11:34:00,wake
2025-03-03 11:35:00,wake
2025-03-03 11:35:00,wake
2025-03-03 11:36:00,wake
2025-03-03 11:36:00,wake
2025-03-03 11:37:00,wake
2025-03-03 11:37:00,wake
2025-03-03 11:38:00,wake
2025-03-03 11:38:00,wake
2025-03-03 11:39:00,wake
2025-03-03 11:39:00,wake
2025-03-03 11:40:00,wake
2025-03-03 11:40:00,wake
2025-03-03 11:41:00,wake
2025-03-03 11:41:00,wake
2025-03-03 11:42:00,wake
2025-03-03 11:42:00,wake
2025-03-03 11:43:00,wake
2025-03-03 11:43:00,wake
2025-03-03 11:44:00,wake
2025-03-03 11:44:00,wake
2025-03-03 11:45:00,light
2025-03-03 11:45:00,light
2025-03-03 11:46:00,light
2025-03-03 11:46:00,light
2025-03-03 11:47:00,wake
2025-03-03 11:47:00,wake
2025-03-03 11:48:00,wake
2025-03-03 11:48:00,wake
2025-03-03 11:49:00,wake
2025-03-03 11:49:00,wake
2025-03-03 11:50:00,wake
2025-03-03 11:50:00,wake
2025-03-03 11:51:00,wake
2025-03-03 11:51:00,wake
2025-03-03 11:52:00,wake
2025-03-03 11:52:00,wake
2025-03-03 11:53:00,wake
2025-03-03 11:53:00,wake
2025-03-03 11:54:00,wake
2025-03-03 11:54:00,wake
2025-03-03 11:55:00,wake
2025-03-03 11:55:00,wake
2025-03-03 11:56:00,wake
2025-03-03 11:56:00,wake
2025-03-03 11:57:00,light
2025-03-03 11:57:00,light
2025-03-03 11:58:00,light
2025-03-03 11:58:00,light
2025-03-03 11:59:00,light
2025-03-03 11:59:00,light
2025-03-03 12:00:00,light
2025-03-03 12:00:00,light
2025-03-03 12:01:00,light
2025-03-03 12:01:00,light
2025-03-03 12:02:00,light
2025-03-03 12:02:00,light
2025-03-03 12:03:00,light
2025-03-03 12:03:00,light
2025-03-03 12:04:00,light
2025-03-03 12:04:00,light
2025-03-03 12:05:00,light
2025-03-03 12:05:00,light
2025-03-03 12:06:00,light
2025-03-03 12:06:00,light
2025-03-03 12:07:00,light
2025-03-03 12:07:00,light
2025-03-03 12:08:00,light
2025-03-03 12:08:00,light
2025-03-03 12:09:00,light
2025-03-03 12:09:00,light
2025-03-03 12:10:00,light
2025-03-03 12:10:00,light
2025-03-03 12:11:00,light
2025-03-03 12:11:00,light
2025-03-03 12:12:00,light
2025-03-03 12:12:00,light
2025-03-03 12:13:00,light
2025-03-03 12:13:00,light
2025-03-03 12:14:00,light
2025-03-03 12:14:00,light
2025-03-03 12:15:00,light
2025-03-03 12:15:00,light
2025-03-03 12:16:00,light
2025-03-03 12:16:00,light
2025-03-03 12:17:00,light
2025-03-03 12:17:00,light
2025-03-03 12:18:00,light
2025-03-03 12:18:00,light
2025-03-03 12:19:00,light
2025-03-03 12:19:00,light
2025-03-03 12:20:00,light
2025-03-03 12:20:00,light
2025-03-03 12:21:00,light
2025-03-03 12:21:00,light
2025-03-03 12:22:00,light
2025-03-03 12:22:00,light
2025-03-03 12:23:00,light
2025-03-03 12:23:00,light
2025-03-03 12:24:00,light
2025-03-03 12:24:00,light
2025-03-03 12:25:00,light
2025-03-03 12:25:00,light
2025-03-03 12:26:00,light
2025-03-03 12:26:00,light
2025-03-03 12:27:00,light
2025-03-03 12:27:00,light
2025-03-03 12:28:00,light
2025-03-03 12:28:00,light
2025-03-03 12:29:00,light
2025-03-03 12:29:00,light
2025-03-03 12:30:00,light
2025-03-03 12:30:00,light
2025-03-03 12:31:00,light
2025-03-03 12:31:00,light
2025-03-03 12:32:00,light
2025-03-03 12:32:00,light
2025-03-03 12:33:00,light
2025-03-03 12:33:00,light
2025-03-03 12:34:00,light
2025-03-03 12:34:00,light
2025-03-03 12:35:00,light
2025-03-03 12:35:00,light
2025-03-03 12:36:00,light
2025-03-03 12:36:00,light
2025-03-03 12:37:00,light
2025-03-03 12:37:00,light
2025-03-03 12:38:00,light
2025-03-03 12:38:00,light
2025-03-03 12:39:00,light
2025-03-03 12:39:00,light
2025-03-03 12:40:00,light
2025-03-03 12:40:00,light
2025-03-03 12:41:00,light
2025-03-03 12:41:00,light
2025-03-03 12:42:00,light
2025-03-03 12:42:00,light
2025-03-03 12:43:00,light
2025-03-03 12:43:00,light
2025-03-03 12:44:00,light
2025-03-03 12:44:00,light
2025-03-03 12:45:00,light
2025-03-03 12:45:00,light
2025-03-03 12:46:00,light
2025-03-03 12:46:00,light
2025-03-03 12:47:00,light
2025-03-03 12:47:00,light
2025-03-03 12:48:00,light
2025-03-03 12:48:00,light
2025-03-03 12:49:00,rem
2025-03-03 12:49:00,rem
2025-03-03 12:50:00,rem
2025-03-03 12:50:00,rem
2025-03-03 12:51:00,rem
2025-03-03 12:51:00,rem
2025-03-03 12:52:00,rem
2025-03-03 12:52:00,rem
2025-03-03 12:53:00,rem
2025-03-03 12:53:00,rem
2025-03-03 12:54:00,rem
2025-03-03 12:54:00,rem
2025-03-03 12:55:00,rem
2025-03-03 12:55:00,rem
2025-03-03 12:56:00,rem
2025-03-03 12:56:00,rem
2025-03-03 12:57:00,rem
2025-03-03 12:57:00,rem
2025-03-03 12:58:00,rem
2025-03-03 12:58:00,rem
2025-03-03 12:59:00,rem
2025-03-03 12:59:00,rem
2025-03-03 13:00:00,rem
2025-03-03 13:00:00,rem
2025-03-03 13:01:00,rem
2025-03-03 13:01:00,rem
2025-03-03 13:02:00,rem
2025-03-03 13:02:00,rem
2025-03-03 13:03:00,rem
2025-03-03 13:03:00,rem
2025-03-03 13:04:00,rem
2025-03-03 13:04:00,rem
2025-03-03 13:05:00,rem
2025-03-03 13:05:00,rem
2025-03-03 13:06:00,rem
2025-03-03 13:06:00,rem
2025-03-03 13:07:00,rem
2025-03-03 13:07:00,rem
2025-03-03 13:08:00,rem
2025-03-03 13:08:00,rem
2025-03-03 13:09:00,rem
2025-03-03 13:09:00,rem
2025-03-03 13:10:00,rem
2025-03-03 13:10:00,rem
2025-03-03 13:11:00,rem
2025-03-03 13:11:00,rem
2025-03-03 13:12:30,wake
2025-03-03 13:12:30,wake
2025-03-03 13:13:30,wake
2025-03-03 13:13:30,wake
2025-03-03 13:14:30,wake
2025-03-03 13:14:30,wake
2025-03-03 13:15:30,wake
2025-03-03 13:15:30,wake
2025-03-03 13:16:30,wake
2025-03-03 13:16:30,wake
2025-03-03 13:17:30,light
2025-03-03 13:17:30,light
2025-03-03 13:18:30,light
2025-03-03 13:18:30,light
2025-03-03 13:20:00,wake
2025-03-03 13:20:00,wake
2025-03-03 13:21:00,wake
2025-03-03 13:21:00,wake
2025-03-03 13:22:00,wake
2025-03-03 13:22:00,wake
2025-03-03 13:23:00,wake
2025-03-03 13:23:00,wake
2025-03-03 13:24:00,wake
2025-03-03 13:24:00,wake
2025-03-03 13:25:00,wake
2025-03-03 13:25:00,wake
2025-03-03 13:26:00,wake
2025-03-03 13:26:00,wake
2025-03-03 13:27:30,light
2025-03-03 13:27:30,light
2025-03-03 13:28:30,light
2025-03-03 13:28:30,light
2025-03-03 13:29:30,light
2025-03-03 13:29:30,light
2025-03-03 13:30:30,light
2025-03-03 13:30:30,light
2025-03-03 13:32:00,wake
2025-03-03 13:32:00,wake
2025-03-03 13:33:00,wake
2025-03-03 13:33:00,wake
2025-03-03 13:34:00,wake
2025-03-03 13:34:00,wake
2025-03-03 13:35:00,wake
2025-03-03 13:35:00,wake
2025-03-03 13:36:00,wake
2025-03-03 13:36:00,wake
2025-03-03 13:37:00,wake
2025-03-03 13:37:00,wake
2025-03-03 13:38:00,wake
2025-03-03 13:38:00,wake
2025-03-03 13:39:00,wake
2025-03-03 13:39:00,wake
2025-03-03 13:40:00,wake
2025-03-03 13:40:00,wake
2025-03-03 13:41:00,wake
2025-03-03 13:41:00,wake
2025-03-03 13:42:00,wake
2025-03-03 13:42:00,wake
2025-03-09 06:31:30,light
2025-03-09 06:32:30,light
2025-03-09 06:33:30,light
2025-03-09 06:34:30,light
2025-03-09 06:35:30,light
2025-03-09 06:36:30,light
2025-03-09 06:37:30,light
2025-03-09 06:38:30,light
2025-03-09 06:39:30,light
2025-03-09 06:40:30,light
2025-03-09 06:41:30,light
2025-03-09 06:42:30,light
2025-03-09 06:43:30,light
2025-03-09 06:44:30,light
2025-03-09 06:45:30,light
2025-03-09 06:46:30,light
2025-03-09 06:47:30,light
2025-03-09 06:48:30,light
2025-03-09 06:49:30,light
2025-03-09 06:50:30,light
2025-03-09 06:51:30,light
2025-03-09 06:52:30,light
2025-03-09 06:53:30,light
2025-03-09 06:55:00,rem
2025-03-09 06:56:00,rem
2025-03-09 06:57:00,rem
2025-03-09 06:58:00,rem
2025-03-09 06:59:00,rem
2025-03-09 07:00:00,rem
2025-03-09 07:01:00,rem
2025-03-09 07:02:00,rem
2025-03-09 07:03:00,rem
2025-03-09 07:04:00,wake
2025-03-09 07:05:00,wake
2025-03-09 07:06:00,wake
2025-03-09 07:07:00,wake
2025-03-09 07:08:00,wake
2025-03-09 07:09:30,light
2025-03-09 07:10:30,light
2025-03-09 07:11:30,light
2025-03-09 07:12:30,light
2025-03-09 07:13:30,light
2025-03-09 07:14:30,light
2025-03-09 07:15:30,light
2025-03-09 07:16:30,light
2025-03-09 07:17:30,light
2025-03-09 07:18:30,light
2025-03-09 07:19:30,light
2025-03-09 07:20:30,light
2025-03-09 07:21:30,light
2025-03-09 07:22:30,light
2025-03-09 07:23:30,light
2025-03-09 07:24:30,light
2025-03-09 07:25:30,light
2025-03-09 07:27:00,deep
2025-03-09 07:28:00,deep
2025-03-09 07:29:00,deep
2025-03-09 07:30:00,deep
2025-03-09 07:31:00,deep
2025-03-09 07:32:00,deep
2025-03-09 07:33:00,deep
2025-03-09 07:34:00,deep
2025-03-09 07:35:00,deep
2025-03-09 07:36:00,deep
2025-03-09 07:37:00,deep
2025-03-09 07:38:00,deep
2025-03-09 07:39:00,deep
2025-03-09 07:40:00,deep
2025-03-09 07:41:00,deep
2025-03-09 07:42:00,deep
2025-03-09 07:43:00,deep
2025-03-09 07:44:00,deep
2025-03-09 07:45:00,deep
2025-03-09 07:46:00,deep
2025-03-09 07:47:00,deep
2025-03-09 07:48:00,deep
2025-03-09 07:49:00,deep
2025-03-09 07:50:00,deep
2025-03-09 07:51:00,deep
2025-03-09 07:52:00,deep
2025-03-09 07:53:00,deep
2025-03-09 07:54:00,deep
2025-03-09 07:55:00,deep
2025-03-09 07:56:00,deep
2025-03-09 07:57:00,deep
2025-03-09 07:58:00,deep
2025-03-09 07:59:00,deep
2025-03-09 08:00:00,deep
2025-03-09 08:01:00,deep
2025-03-09 08:02:00,deep
2025-03-09 08:03:00,deep
2025-03-09 08:04:00,deep
2025-03-09 08:05:00,deep
2025-03-09 08:06:00,deep
2025-03-09 08:07:00,deep
2025-03-09 08:08:00,deep
2025-03-09 08:09:00,deep
2025-03-09 08:10:00,deep
2025-03-09 08:11:00,deep
2025-03-09 08:12:00,deep
2025-03-09 08:13:30,light
2025-03-09 08:14:30,light
2025-03-09 08:15:30,light
2025-03-09 08:16:30,light
2025-03-09 08:17:30,light
2025-03-09 08:18:30,light
2025-03-09 08:19:30,light
2025-03-09 08:20:30,light
2025-03-09 08:21:30,light
2025-03-09 08:22:30,light
2025-03-09 08:23:30,light
2025-03-09 08:24:30,light
2025-03-09 08:25:30,light
2025-03-09 08:26:30,light
2025-03-09 08:27:30,light
2025-03-09 08:28:30,light
2025-03-09 08:29:30,light
2025-03-09 08:30:30,light
2025-03-09 08:31:30,light
2025-03-09 08:32:30,light
2025-03-09 08:33:30,light
2025-03-09 08:35:00,rem
2025-03-09 08:36:00,rem
2025-03-09 08:37:00,rem
2025-03-09 08:38:00,rem
2025-03-09 08:39:00,rem
2025-03-09 08:40:00,rem
2025-03-09 08:41:00,rem
2025-03-09 08:42:00,rem
2025-03-09 08:43:00,rem
2025-03-09 08:44:00,rem
2025-03-09 08:45:00,rem
2025-03-09 08:46:00,rem
2025-03-09 08:47:00,rem
2025-03-09 08:48:00,rem
2025-03-09 08:49:00,rem
2025-03-09 08:50:00,rem
2025-03-09 08:51:00,light
2025-03-09 08:52:00,light
2025-03-09 08:53:00,light
2025-03-09 08:54:00,light
2025-03-09 08:55:00,light
2025-03-09 08:56:00,light
2025-03-09 08:57:00,light
2025-03-09 08:58:30,rem
2025-03-09 08:59:30,rem
2025-03-09 09:00:30,rem
2025-03-09 09:01:30,rem
2025-03-09 09:02:30,rem
2025-03-09 09:03:30,rem
2025-03-09 09:04:30,wake
2025-03-09 09:05:30,wake
2025-03-09 09:06:30,wake
2025-03-09 09:07:30,wake
2025-03-09 09:08:30,wake
2025-03-09 09:10:00,light
2025-03-09 09:11:00,light
2025-03-09 09:12:00,light
2025-03-09 09:13:00,light
2025-03-09 09:14:00,light
2025-03-09 09:15:00,light
2025-03-09 09:16:00,light
2025-03-09 09:17:00,light
2025-03-09 09:18:00,light
2025-03-09 09:19:00,light
2025-03-09 09:20:00,light
2025-03-09 09:21:00,light
2025-03-09 09:22:00,light
2025-03-09 09:23:00,light
2025-03-09 09:24:00,light
2025-03-09 09:25:00,light
2025-03-09 09:26:00,light
2025-03-09 09:27:00,light
2025-03-09 09:28:00,light
2025-03-09 09:29:00,light
2025-03-09 09:30:00,light
2025-03-09 09:31:00,light
2025-03-09 09:32:00,light
2025-03-09 09:33:00,light
2025-03-09 09:34:00,light
2025-03-09 09:35:00,light
2025-03-09 09:36:00,light
2025-03-09 09:37:00,deep
2025-03-09 09:38:00,deep
2025-03-09 09:39:00,deep
2025-03-09 09:40:00,deep
2025-03-09 09:41:00,deep
2025-03-09 09:42:00,deep
2025-03-09 09:43:00,deep
2025-03-09 09:44:00,deep
2025-03-09 09:45:00,deep
2025-03-09 09:46:00,deep
2025-03-09 09:47:00,deep
2025-03-09 09:48:00,deep
2025-03-09 09:49:00,deep
2025-03-09 09:50:00,deep
2025-03-09 09:51:00,deep
2025-03-09 09:52:30,light
2025-03-09 09:53:30,light
2025-03-09 09:54:30,light
2025-03-09 09:55:30,light
2025-03-09 09:56:30,light
2025-03-09 09:57:30,light
2025-03-09 09:58:30,light
2025-03-09 09:59:30,light
2025-03-09 10:00:30,light
2025-03-09 10:01:30,light
2025-03-09 10:02:30,light
2025-03-09 10:03:30,light
2025-03-09 10:04:30,light
2025-03-09 10:05:30,light
2025-03-09 10:06:30,light
2025-03-09 10:07:30,light
2025-03-09 10:08:30,light
2025-03-09 10:09:30,light
2025-03-09 10:10:30,light
2025-03-09 10:11:30,light
2025-03-09 10:12:30,light
2025-03-09 10:13:30,light
2025-03-09 10:14:30,light
2025-03-09 10:15:30,light
2025-03-09 10:16:30,light
2025-03-09 10:17:30,light
2025-03-09 10:18:30,light
2025-03-09 10:19:30,light
2025-03-09 10:20:30,light
2025-03-09 10:22:00,rem
2025-03-09 10:23:00,rem
2025-03-09 10:24:00,rem
2025-03-09 10:25:00,rem
2025-03-09 10:26:00,rem
2025-03-09 10:27:00,rem
2025-03-09 10:28:00,rem
2025-03-09 10:29:00,rem
2025-03-09 10:30:00,rem
2025-03-09 10:31:00,rem
2025-03-09 10:32:00,rem
2025-03-09 10:33:00,rem
2025-03-09 10:34:00,rem
2025-03-09 10:35:00,rem
2025-03-09 10:36:00,rem
2025-03-09 10:37:00,rem
2025-03-09 10:38:00,rem
2025-03-09 10:39:00,rem
2025-03-09 10:40:00,rem
2025-03-09 10:41:00,rem
2025-03-09 10:42:00,rem
2025-03-09 10:43:00,rem
2025-03-09 10:44:00,rem
2025-03-09 10:45:00,rem
2025-03-09 10:46:00,rem
2025-03-09 10:47:00,wake
2025-03-09 10:48:00,wake
2025-03-09 10:49:00,wake
2025-03-09 10:50:00,wake
2025-03-09 10:51:00,wake
2025-03-09 10:52:00,wake
2025-03-09 10:53:00,wake
2025-03-09 10:54:00,wake
2025-03-09 10:55:00,wake
2025-03-09 10:56:00,wake
2025-03-09 10:57:00,wake
2025-03-09 10:58:00,light
2025-03-09 10:59:00,light
2025-03-09 11:00:00,light
2025-03-09 11:01:00,light
2025-03-09 11:02:00,light
2025-03-09 11:03:00,light
